propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,externalReference,newDevelopmentFinished
96475837,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/cd/46/948335428.webp,11,1,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2500.0, 'priceDropValue': 300, 'priceDropPercentage': 12}}}",flat,rent,100.0,True,3,1,calle Lope de Rueda,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4220442,-3.6771694,False,https://www.idealista.com/inmueble/96475837/,"Este inmueble NO se alquila por semanas ni meses. Se ruega se abstengan de contactar para alquileres inferiores a seis meses como mínimo.  Magnífica vivienda exterior en Goya, en pleno barrio de Salamanca, una de las zonas más demandadas, destacadas y seguras de la capital, se encuentra esta elegante vivienda con reforma integral (a estrenar). Con una superficie aproximada de 100 m² muy bien distribuida y con un adecuado aprovechamiento de los espacios, damos paso a la vivienda desde el hall de entrada y, a través de un pasillo distribuidor, encontramos el salón/comedor muy luminoso y totalmente equipado con muebles a estrenar. La cocina es independiente y cuenta con todos los electrodomésticos.  El inmueble consta de tres amplios dormitorios dobles (todos ellos amueblados y con armarios) y un baño completo con plato de ducha doble. Además, dispone de un trastero en el interior del inmueble con gran capacidad de almacenamiento. La vivienda está totalmente reformada con excelentes calidades, tanto en los materiales de construcción como en todas las instalaciones. Las ventanas son de climalit y los cristales son blindados de seguridad. Los suelos son de parquet y la calefacción es individual de Gas Natural.  Situada a tan solo unos metros del Parque del Retiro y de todo tipo de comercios, restaurantes, centros educativos, hospitales (Hospital Universitario Gregorio Marañón; Hospital Niño Jesús), museos (Museo Casa de la Moneda) y ocio (Movistar Arena), lugares de interés (Fábrica de la Moneda y el Timbre; Nuevo Teatro Alcalá; Puerta de Alcalá). Con acceso a todo tipo de transporte público, varias líneas de metro, cercanías (Estación de Atocha), autobuses, acceso a la M30 y al aeropuerto. Una gran oportunidad de vivir en la mejor zona de Madrid.",False,good,False,True,,22.0,{},{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso en calle Lope de Rueda'}",True,False,True,False,{},[],False,False,False,DC_20-25,
109648927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/c9/f3/1381269652.webp,32,bj,1150.0,"{'price': {'amount': 1150.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1300.0, 'priceDropValue': 150, 'priceDropPercentage': 12}}}",flat,rent,73.0,True,1,1,calle San Martín de Porres,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4705451,-3.7302389,False,https://www.idealista.com/inmueble/109648927/,"EXTRA Madrid les brinda piso ubicado en Valdezarza - Ciudad Universitaria, en zona residencial cerrada con piscina. Compuesto de salón comedor, cocina independiente, baño y habitación doble con vestidor, es ideal para una pareja e incluso para un single independiente que busquen un ambiente tranquilo. Al entrar, un acogedor hall da la bienvenida y conduce a la cocina, totalmente amueblada y equipada con vitrocerámica, horno y frigorífico. Una elegante mampara de cristal la separa del salón, aportando amplitud y luminosidad al conjunto. El salón se distribuye en dos ambientes con una cómoda zona de estar y un espacio ideal para el comedor, ambos con amplias ventanas. El dormitorio principal, con cama de 1,50 m de ancho goza de un práctico vestidor y gracias también a su amplia ventana se consigue ventilación cruzada con el salón en pocos minutos. Situado en una planta baja que tiende a semi-sótano, no llega a serlo gracias a sus grandes ventanales, que llenan las estancias de luz natural y ofrecen vistas directas al jardín y la piscina, creando una conexión única con el entorno verde, una buena calidad del aire y máxima intimidad por ser un jardín privado.  Suelos de tarima, paredes lisas y cerramientos climalit completan un espacio moderno y funcional, al tiempo que tranquilo en perfecto estado para entrar a vivir. Los radiadores disponen de contador individual y del mismo modo que la electricidad, a cargo del arrendatario, mientras que el agua está incluida en la comunidad, abonada por el propietario. La comunidad cuenta con varias plazas de parking en superficie que rotan, por sorteo y cada dos meses, para los habitantes de viviendas que las soliciten a través de listado de la Comunidad. Con un coste mensual de 30€ si se desea alquilar a la Comunidad. Cercano al Centro Comercial de La Vaguada, el piso está muy bien comunicado por transporte público y privado. Con Metro L7 estación Antonio Machado, salida Isla de Oza a 5 minutos caminando. Líneas de BUS nº 82 y nº 137 con parada el primero en San Martín de Porres y el segundo en Isla de Oza -San Martín de Porres. A menos de 3 minutos acceso a M30 (salida 14 y 16) Acceso a la Autovía de La Coruña, (A-6) y por Avenida del Padre Piquer y Avenida de Pablo Iglesias. M-40 y M-607 con acceso desde M-30 en 10 minutos.",False,good,False,True,,16.0,{},{'typology': 'flat'},"{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Piso en calle San Martín de Porres'}",False,False,True,False,{},[],False,False,False,CA_A2195,
109616123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/2b/36/1380256864.webp,24,2,1280.0,"{'price': {'amount': 1280.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1450.0, 'priceDropValue': 170, 'priceDropPercentage': 12}}}",flat,rent,59.0,True,1,1,calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Atalaya,40.466099,-3.6653841,False,https://www.idealista.com/inmueble/109616123/,"Espectacular apartamento TODO EXTERIOR, muy luminoso y AMUEBLADO en edificio de 2005 con JARDÍN, PISCINA y PLAZA DE GARAJE de acceso directo (incluida en el precio). En la mejor zona de Arturo Soria: a 2 min del acceso a la M30, a 8 min a pie del METRO PÍO XII y parada de autobuses en la puerta (Bus 7 y 70). Zona muy segura y tranquila, rodeada de embajadas.  El piso consta de UN DORMITORIO con un enorme ventanal de casi 6 metros con VISTAS DESPEJADAS, estores a medida, con dos armarios de altura hasta el techo y una zona de VESTIDOR. Hay un pequeño hall de acceso con armarios para almacenaje adicional.  El salón tiene también una pequeña zona de COMEDOR independiente. Y el sofá es SOFA-CAMA. La cocina está totalmente equipada, con todos los electrodomésticos (INCLUIDO LAVAVAJILLAS), y es independiente con apertura al salón y dispone de una ZONA CERRADA con TENDEDERO, armario y zapatero. La calefacción es SUELO RADIANTE, además dispone de AIRE ACONDICIONADO con bomba de frío calor, tanto en el salón como en el dormitorio.  Paredes lisas, puerta de acceso acorazada, ventanas de climalit con aislamiento térmico, rampa de acceso en el edificio.  El bloque tiene pocos apartamentos por lo que las zonas comunes de jardín y piscina son muy tranquilas. Además la piscina está abierta TODO EL AÑO.  CONDICIONES: Imprescindible demostración de solvencia económica. Un mes de fianza y otro de garantía adicional. Contrato de arrendamiento de larga estancia (mínimo de 12 meses). CONTACTO: Correo o whatsapp (638_041_169).",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",22.0,{},{'typology': 'flat'},"{'subtitle': 'Atalaya, Madrid', 'title': 'Piso en calle de Arturo Soria'}",True,False,False,False,{},[],False,False,False,Alquiler Arturo Soria ,
109536675,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/bf/8c/1377749977.webp,17,1,1150.0,"{'price': {'amount': 1150.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1300.0, 'priceDropValue': 150, 'priceDropPercentage': 12}}}",flat,rent,45.0,False,2,1,calle del Pintor Juan Gris,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4565075,-3.6901542,False,https://www.idealista.com/inmueble/109536675/,"Renta hasta 31/12/2025 para los siguientes meses la renta seria 1300€/mes. COLIVING - ZONA DE COCINA Y COMEDOR A COMPARTIR CON UN TOTAL DE 5 PERSONAS. Calle del Pintor Juan Gris Apartamento de 2 Dormitorios - Coliving Distrito: Tetuán Metro: Cuzco (L10)  Apartamento en coliving de 2 dormitorios en primera planta. Totalmente amueblado.  Dormitorio con cama de doble y armario, mesa con sillas y pequeña kitchenette con nevera, cafetera y zona de almacenamiento, además de aire acondicionado. Dormitorio adicional con cama, mesilla de noche, armario, escritorio de estudio y pequeña kitchenette con nevera, cafetera y almacenamiento Cuarto de baño privado con plato de ducha y mampara de cristal, váter y lavamanos. Area comun: zona de cocina con vitrocerámicas, electrodomésticos, menaje de cocina con mesas y sofá para compartir. Ropa de cama y toallas provistas.  Suministros: 100 € por pago de servicios electricidad, agua, calefacción, internet compartido y limpieza de zonas comunes y opcional 100 € por limpieza quincenal de 2h en zonas particulares. CONDICIONES DE NEGOCIACIÓN 1. Para reservar mediante pago de 1er mes de renta alquiler + cargo de Fee de gestión. 2. Dos meses de depósito/fianza de garantía (retornables al finalizar el contrato). 3. Suministros: Cargo fijo de suministros 100 € (electricidad, agua, Internet). 4. La renta y los suministros se pagan del 1-5 de cada mes. 5. Si vienes como estudiante debe proveer copia del DNI ó PASAPORTE, carta de admisión de la universidad a la que va; y si es por trabajo será necesario demostrar solvencia económica, contrato de trabajo y 3 últimos meses de nómina. 6. No se permiten animales o mascotas. *La renta varia en función de la estancia*.",True,good,False,True,,26.0,{},{'typology': 'flat'},"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en calle del Pintor Juan Gris'}",False,False,True,False,{},[],False,False,False,2023,
108048486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/ef/70/1358825803.webp,35,6,6000.0,"{'price': {'amount': 6000.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 6800.0, 'priceDropValue': 800, 'priceDropPercentage': 12}}}",flat,rent,172.0,True,3,3,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4288155,-3.6851767,False,https://www.idealista.com/inmueble/108048486/,"Excelente piso de lujo, 6º planta exterior de 172 m2, en finca representativa, en la calle José Ortega y Gasset, en la zona prime Barrio de Salamanca.   Distribución: Entrada de recibo, amplio salón-comedor con terraza incorporada + 4 ventanales con toldo eléctrico + despacho independiente. El dormitorio principal en suite con vestidor + baño completo con mampara frontal y doble ducha. A continuación, aseo de cortesía, pasillo con armarios empotrados y puerta de servicio. 2º dormitorio en suite. La cocina amueblada con todos los electrodomésticos y zona de staff. Destaca por su luz natural en toda vivienda, amplios ventanales, buena altura de techos, armarios empotrados en los dormitorios y pasillos, pintura lisa, aire acondicionado y calefacción individual. Portero físico. Plaza de garaje incluida, en el edificio de al lado. Ubicación privilegiada, una de las mejores zonas para vivir de Madrid Capital, el glamuroso barrio de Salamanca, está lleno de restaurantes de alta cocina y boutiques de diseñadores, especialmente en la ""Milla de Oro” y con zonas de interés Cultural, comercial y turístico con todos los servicios y buena comunicación en transporte público (Metro y líneas de autobuses interurbano).",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",35.0,{},{'typology': 'flat'},"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle de José Ortega y Gasset'}",True,False,False,False,{},[],False,False,False,,
92132260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/9c/a5/1127683569.webp,43,1,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1250.0, 'priceDropValue': 150, 'priceDropPercentage': 12}}}",studio,rent,33.0,False,0,1,calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4283506,-3.6861217,False,https://www.idealista.com/inmueble/92132260/,"DISPONIBLE PARA EL 01 DE ENERO. Bonito estudio ubicado en primera planta con amplia ventana a patio. Tiene una cocina integrada en el espacio y baño completo. El estudio está equipado con cama de 105x190 cm. Ubicado en un edificio representativo del Barrio de Salamanca con amplio hall de entrada, conserje 24 h. y ascensores. Dispone de aire acondicionado individual con bomba de frío-calor individual, termo eléctrico, TV, lavadora, frigorífico, microondas y placa vitro-cerámica de dos fuegos con campana extractora. Situado en el centro de Madrid, zona privilegiada y conocida como la Milla de Oro, en pleno barrio de Salamanca, distrito Recoletos.  Se encuentra junto a las zonas comerciales de Goya, Paseo de la Castellana y Serrano, con gran cantidad de mercados como La Paz, comercios, grandes superficies y restaurantes. A un paso del parque de El Retiro para aquellos que gusten de la práctica de deporte y realizar todo tipo de actividades al aire libre. Además, dando un paseo llegamos a la calle Alcalá y las zonas más emblemáticas de Madrid como la puerta del Sol, la Gran Vía, Callao…. La propiedad está ubicada en una de las zonas más comerciales e importantes de la ciudad, con las boutiques más exclusivas y además con supermercados y comercios para realizar una vida diaria muy cómoda.  Destacamos también la buena comunicación que ofrece esta zona, tanto por metro con las estaciones de Serrano, Velázquez y Núñez de Balboa (líneas 4, 5 y 9) como con diferentes líneas de autobús (incluidos los nocturnos - búhos), también nos encontramos muy próximo a la estación de trenes de cercanías de Recoletos. Damos la opción de alquilar por estancias inferiores al año, puedes contactar con nosotros para consultar precios y condiciones (precio expresado en el anuncio para estancias anuales, aumenta en estancias más cortas).  Contamos también con más inmuebles en diferentes zonas, visita nuestra web: alquilopisosmadrid. com ALQUILA CON NOSOTROS Y AHÓRRATE LOS HONORARIOS DE AGENCIA NO COBRAMOS MES DE COMISIÓN Y NO SOLICITAMOS AVAL BANCARIO TE ATENDEMOS EN: -ESPAÑOL -ENGLISH NUESTROS INMUEBLES ESTÁN UBICADOS CERCA DE IMPORTANTES ESCUELAS DE NEGOCIOS COMO EL I. E. BUSINESS SCHOOL Y EL E. A. E. , POR ELLO SON IDEALES PARA ESTUDIANTES Y EJECUTIVOS QUE ESTUDIEN Y TRABAJEN POR LA ZONA. CONTACTA CON NOSOTROS POR WHATSAPP O LLÁMANOS!",True,good,False,True,,33.0,{},"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Recoletos, Madrid', 'title': 'Estudio en calle de Lagasca'}",True,False,False,False,{},[],False,False,False,L102A,
109740665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/33/76/1385662662.webp,34,2,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2100.0, 'priceDropValue': 250, 'priceDropPercentage': 12}}}",flat,rent,78.0,True,2,2,calle de Sancho Dávila,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4268933,-3.6617696,False,https://www.idealista.com/inmueble/109740665/,"**SIN HONORARIOS - LARGA DURACIÓN - 2 HABITACIONES - 2 BAÑOS - TERRAZA** S C A L A | Properties presenta vivienda de 2 habitaciones en Calle Sancho Dávila, Fuente del Berro. Vivienda de 2 habitaciones y 78 m² construidos, ubicada en la segunda planta de una finca de 1980.  Disponible desde el 5 de Noviembre!   Entrando a la vivienda nos encontramos en primer lugar con el hall de entrada, que nos distribuye la vivienda en un salón comedor con la cocina abierta y 2 habitaciones. El salón comedor tiene una superficie de 13  m² con orientación oeste, aire acondicionado, ventanas climalit, siendo muy cómoda y acogedora. La cocina cuenta con todos los electrodomésticos de la casa Teka, gran capacidad de almacenje, isla central con 2 taburetes, caldera de gas y lavadora LG. En la zona de noche encontramos las dos habitaciones, dobles, y de 7,5 m². La habitación interior tiene baño en suite con ducha, armarios empotrados y aire acondicionado. La habitación exterior cuenta con un amplio baño justo al salir a la derecha con bañera, armarios empotrados y salida a una terraza con vistas al Parque de la Quinta de la Fuente del Berro. Calefacción individual por gas natural, aire frio calor por split en el salón y habitación principal, suelos de tarima, puertas lacadas, altura de suelo a techo 2.80 m, portero físico, posibilidad de alquilar plaza de garaje cerca.   Gastos individuales: Electricidad - Gas - Agua - Internet - Tasa basura. Fianza 1 mes y Garantía adicional 1 o 2 meses según solvencia económica.",True,good,False,True,,24.0,{},{'typology': 'flat'},"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso en calle de Sancho Dávila'}",False,False,False,False,{},[],False,False,False,2336,
108898105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/cd/a4/1358290652.webp,42,3,1890.0,"{'price': {'amount': 1890.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2149.0, 'priceDropValue': 259, 'priceDropPercentage': 12}}}",duplex,rent,109.0,True,3,2,calle de Felisa Méndez,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3929678,-3.6727203,False,https://www.idealista.com/inmueble/108898105/,"S C A L A | Properties presenta esta vivienda exterior de 3 dormitorios junto a Méndez Álvaro. Se admite corta estancia. DISPONIBLE DESDE 12 de noviembre. Vivienda completamente exterior, muy luminosa ubicada en la segunda planta de una edificio de 2024. Según accedemos encontramos la zona de salón- comedor con la cocina integrada, la cual esta equipada con todos los electrodomésticos. Junto al salón hay un dormitorio con sofá-cama y escritorio, también hay un cuarto de baño con plato de ducha. En la segunda planta encontramos dos dormitorios, ambos con cama doble y armarios empotrados. El dormitorio principal tiene baño en suite. Aire acondicionado por conductos con bomba frio-calor. Calefacción por suelo radiante. Las conexiones de transporte son inmejorables, con las estaciones de metro y Renfe de Delicias y Méndez Álvaro, así como varias líneas de autobús a tu disposición. Incluye trastero en el edificio. La zona de Méndez Álvaro en Madrid se caracteriza por ser un importante nudo de comunicaciones y un área con desarrollo residencial y comercial. Muy buena ubicación, excelentes comunicaciones tanto en transporte público, Estaciones de Renfe-Cercanías, AVE Puerta de Atocha, varias estaciones y líneas de METRO de Madrid y diversos autobuses de la EMT a todos los destinos de la ciudad, como en vehículo privado, con acceso inmediato a las autovías de circunvalación M30 Y M40 y a las carreteras nacionales.",True,good,False,True,,17.0,{},"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'San Diego, Madrid', 'title': 'Dúplex en calle de Felisa Méndez'}",False,False,False,False,{},[],False,False,False,2295,
109132523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/ea/d7/1365298497.webp,18,3,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1250.0, 'priceDropValue': 150, 'priceDropPercentage': 12}}}",flat,rent,44.0,True,2,1,calle de Bernardo López García,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4278962,-3.7108105,False,https://www.idealista.com/inmueble/109132523/,"PROPIETARIOS TRANQUILOS pone en ALQUILER este espectacular piso de 44m2 en pleno centro de Madrid. Situado en el corazón del Barrio de Malasaña, podemos encontrar en sus alrededores numerosas tiendas, bares, restaurantes, zonas de ocio, paradas de Metro como Noviciado o Plaza de España o autobús como la línea 002 Argüelles, con lo que se localiza en un lugar perfectamente comunicado. Además el Museo ABC, el Centro Cultural Conde Duque o la Hemeroteca Municipal de Madrid, se encuentran a escasos 5 minutos andando de la vivienda. La vivienda, situada en un tercer piso sin ascensor, consta de 2 habitaciones, una de ellas con un armario empotrado, un baño con ducha, salón comedor con un balcón con vistas a la calle. Todo ello comunicado por un largo y luminoso pasillo. La cocina está totalmente equipada con muebles y electrodomésticos. La calefacción es por gas natural y las ventanas son doble climalit. La vivienda se entrega TOTALMENTE AMUEBLADA y lista para entrar a vivir en ella. Para más información, no dudes en contactar con nosotros.",False,good,False,False,,25.0,{},{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en calle de Bernardo López García'}",False,False,False,False,{},[],False,False,False,GemaBernardo,
109302180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/9e/f1/1370625377.webp,13,3,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1700.0, 'priceDropValue': 200, 'priceDropPercentage': 12}}}",flat,rent,75.0,True,1,1,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4146737,-3.7020475,False,https://www.idealista.com/inmueble/109302180/,"La Inmobiliaria Internacional CPM gestiona este estupendo piso(NO ESTUDIANTES) sin amueblar y reformado, 75 m2 y 1 habitación, situado próximo al metro Puerta de Sol, que consta de los siguientes elementos: Hall de entrada. Una cocina con office, totalmente amueblada y equipada, con todos los electrodomésticos incluidos. Un amplio salón comedor, totalmente diáfano, con grandes ventanales, que dan salida a un balcón, con estupendas vistas de la zona. 1 amplia habitación con armarios empotrados. Un baño completo. El estupendo piso sin amueblar y reformado, dispone de suelo de parquet de madera natural, puerta blindada, ventanas con climalit, vídeo portero, techos altos( 3 metros), aire acondicionado, agua caliente y calefacción por caldera individual de gas natural. El edifico de estilo clásico y emblemático, cuenta con ascensor. Sobre la ubicación del piso, es inmejorable, ya que se encuentra próximo a La Puerta del sol, Palacio Real, La Catedral de la Almudena y a la conocida Plaza Mayor; la parada de metro más cercana es Sol y Ópera. Paradas de taxis y diferentes líneas de autobús paran enfrente de la vivienda. El Acceso a la M-30 Y M-40 es muy rápido. Alrededor del piso se encuentran varios centros comerciales (Mercado de San Miguel), colegios (colegio Mayor San Fernando), gimnasios, guarderías, museos, teatros (teatro Lope de Vega, teatro Real), parques (parque Atenas, Jardines de las Vistillas), farmacias, hospitales y variedad de restaurantes.",True,good,False,True,,20.0,{},{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso'}",False,False,False,False,{},[],False,False,False,08904,
102094203,https://img4.idealista.com/blur/480_360_mq/180/id.pro.es.image.master/e9/1d/94/1150994473.webp,28,bj,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1700.0, 'priceDropValue': 200, 'priceDropPercentage': 12}}}",flat,rent,74.0,True,3,1,calle del Toboso,Madrid,Madrid,Carabanchel,es,San Isidro,40.3918507,-3.7358579,False,https://www.idealista.com/inmueble/102094203/,"DISPONIBLE DESDE DICIEMBRE 2025 - CONTRATOS DE TEMPORADA 9-11 MESES Descubre este acogedor y moderno piso totalmente reformado y amueblado, perfecto para quienes buscan comodidad y una excelente distribución en un entorno tranquilo. Situado en una finca con jardín comunitario, disfrutarás de una terraza privada con agradables vistas verdes, ideal para relajarte o trabajar al aire libre. Distribución y Comodidades Al entrar, te recibe un amplio salón con cocina americana integrada, completamente equipada con todos los electrodomésticos necesarios. Desde aquí se accede directamente a la terraza, lo que aporta mucha luz natural a toda la estancia. El piso cuenta con tres dormitorios, dos de ellos con cama individual, todos con aire acondicionado para tu máximo confort. La calefacción individual por gas garantiza una temperatura ideal durante los meses más fríos. Condiciones del Alquiler *Contrato de temporada * Fianza de dos meses * Se requiere demostrar solvencia (contrato laboral + últimas 3 nóminas) * Suministros se pagan aparte No dejes pasar esta oportunidad de vivir en un piso con todas las comodidades, en una zona tranquila y bien comunicada de Madrid. ¡Contáctanos para concertar una visita!",True,good,False,True,,20.0,{},{'typology': 'flat'},"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso en calle del Toboso'}",False,False,False,False,{},[],False,False,False,,
109636536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/5f/bc/1380855044.webp,27,2,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1700.0, 'priceDropValue': 200, 'priceDropPercentage': 12}}}",flat,rent,73.0,True,2,1,calle de Agustín de Foxá,Madrid,Madrid,Chamartín,es,Castilla,40.4725658,-3.6836345,False,https://www.idealista.com/inmueble/109636536/,"APG TRADE, S. L. , ofrece en alquiler, luminoso piso de 2 habitaciones sin amueblar, 1 cuarto de baño y terraza. La calefacción, es central y está incluida en el precio. Tiene portero de Lunes a Domingo. Está ubicado en excelente zona muy bien comunicada por metro, (Plaza de Castilla), autobuses y la Estación de trenes de Chamartín. La zona, dispone de diversos comercios, supermercados, farmacias, cafeterías, restaurantes, etc.",True,good,False,True,,21.0,{},{'typology': 'flat'},"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en calle de Agustín de Foxá'}",False,False,False,False,{},[],False,False,False,,
109670339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/be/f6/1381967971.webp,13,5,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2500.0, 'priceDropValue': 300, 'priceDropPercentage': 12}}}",flat,rent,70.0,True,2,2,calle de Hilarión Eslava,Madrid,Madrid,Chamberí,es,Gaztambide,40.4352398,-3.7178266,False,https://www.idealista.com/inmueble/109670339/,"Descubre este espectacular piso totalmente reformado, situado en una quinta planta exterior con luz natural durante todo el día. Ubicado en la calle Hilarión Eslava, una de las zonas más deseadas de Madrid, combina a la perfección comodidad, estilo y ubicación. La vivienda cuenta con 2 amplias habitaciones, 2 baños completos, una cocina moderna totalmente equipada y un salón luminoso y acogedor ideal para relajarse o compartir momentos. Todo está listo para entrar a vivir: acabados de calidad, espacios funcionales y un ambiente cálido y contemporáneo. Su localización es inmejorable: a pocos minutos de los metros Moncloa, Argüelles e Islas Filipinas, con conexión directa a cualquier punto de la ciudad. Rodeado de comercios, universidades, zonas verdes y una amplia oferta de ocio y restauración, es una opción perfecta tanto para estudiantes como para profesionales que buscan vivir en una de las mejores áreas de Madrid.",True,good,False,True,,31.0,{},{'typology': 'flat'},"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso en calle de Hilarión Eslava'}",False,False,False,False,{},[],False,False,False,,
109503587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/0e/2c/1373259012.webp,11,6,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 3400.0, 'priceDropValue': 400, 'priceDropPercentage': 12}}}",duplex,rent,150.0,True,3,2,calle de Juan Bravo,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4306964,-3.6739398,False,https://www.idealista.com/inmueble/109503587/,"Ático ubicado en el Distrito de Salamanca, zona Lista Exclusivo ático dúplex exterior de 150 m², recién reformado, ubicado en una de las zonas más prestigiosas y demandadas de Madrid Situado en la última planta de un edificio representativo que cuenta con ascensor y servicio de conserjería, este inmueble combina funcionalidad y una excelente distribución, ideal tanto para residencia habitual como inversión de alto nivel. Su orientación y altura permiten disfrutar de una magnífica luminosidad durante todo el día, aportando calidez y amplitud a todos los espacios. PLANTA PRINCIPAL: ● Cocina moderna y funcional totalmente equipada. ● Amplio salón-comedor con gran entrada de luz natural. ● Dos dormitorios exteriores. ● Un baño completo. PLANTA SUPERIOR: ● Un dormitorio. ● Un baño completo. ● Terraza privada, ideal para zona chill out.",False,good,False,True,,20.0,{},"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Lista, Madrid', 'title': 'Dúplex en calle de Juan Bravo'}",False,False,False,False,{},[],False,False,False,ec-JB,
109317256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/50/cb/1370874557.webp,11,3,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1999.0, 'priceDropValue': 249, 'priceDropPercentage': 12}}}",flat,rent,120.0,True,3,2,calle de la Arquitectura,Madrid,Madrid,Arganzuela,es,Acacias,40.400939,-3.702406,False,https://www.idealista.com/inmueble/109317256/,"Casa Patagonia te ofrece la posibilidad de vivir en este amplio piso, para que sientas lo que es estar en Casa! Si lo que buscas es llevar adelante tu cotidiano rodeado de tranquilidad, te presentamos este piso ubicado en Embajadores.  El mismo cuenta estancias super amplias comenzando por sus 3 habitaciones bien distribuidas, todas con muy buena luz natural.  Dispone de dos baños y una cocina con su nevera y placa. El piso esta semi- amoblado. Si consideras que eres de los que les apetece vivir en un piso rodeado de tranquilidad y en espacios cómodos y amplios, no dudes en contactar con nosotros para coordinar una visita! *INQUILINOS CON NÓMINAS. *Comisiones inmobiliarias a cargo del Inquilino *Estancia mayor a un año *No mascotas.",False,good,False,True,,15.0,{},{'typology': 'flat'},"{'subtitle': 'Acacias, Madrid', 'title': 'Piso en calle de la Arquitectura'}",False,False,False,False,{},[],False,False,False,,
